AUDIT_KEY,SOURCE_OBJECT_KEY,BATCH_ID,ETL_RUN_DATE,LAYER_NAME,PIPELINE_RUNID,PIPELINE_TRIGGER_NAME,TRIGGERED_BY_PIPELINE,SOURCE_TABLE,TARGET_TABLE,PIPELINE_NAME,LOAD_FROM_DATETIME,LOAD_TO_DATETIME,PIPELINE_START_TIME,PIPELINE_END_TIME,TASK_DURATION_SECONDS,TARGET_ROW_COUNT,ROWS_EXTRACTED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,TOTAL_ROW_COUNT,FILE_SIZE_KB,LOAD_STATUS,ERROR_MESSAGE,PARTITION_KEY_VALUE,delta_max_value
8513,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,5e5288f8-d8d0-478b-8e0a-0731c7b03908,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T16:42:42.000Z,2024-10-25T10:45:47.000Z,2024-10-25T16:45:33.000Z,21586,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1131328, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8514,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,5536ccfb-6fef-40fd-bd82-e217d0035785,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T16:46:09.000Z,2024-10-25T10:45:47.000Z,2024-10-25T16:49:54.000Z,21847,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1141114, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8529,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,f0d8abe7-d956-4e0d-a032-555953ae343c,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T16:52:28.000Z,2024-10-25T10:45:47.000Z,2024-10-25T16:55:04.000Z,22157,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1149646, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8548,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,a005003d-71a4-4a84-b012-80f117d48935,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T16:55:40.000Z,2024-10-25T10:45:47.000Z,2024-10-25T16:57:56.000Z,22329,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1158178, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8552,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,e0826366-7653-49da-9b0b-e504712d9e83,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T16:58:30.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:00:29.000Z,22482,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1166710, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8563,1002089,20241025170038,2024-10-25,RAW,e6312478-b33b-48f4-802b-cd87a0aadef6,TGR_FINACLE_RAW_ONE_HOURLY,null,DEMOGRAPHIC,DEMOGRAPHIC,pl_edp_finacle_raw_incr_hourly_load_parent,2024-10-25T16:00:33.000Z,2024-10-25T17:00:46.000Z,2024-10-25T17:00:38.000Z,2024-10-25T17:04:05.000Z,206,3337,3337,null,null,null,null,277,SUCCESS,null,null,null
8566,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,80df65b1-1f0b-4e5c-8ff8-ee6014594294,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:01:16.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:02:40.000Z,22613,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1175557, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8571,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,4f9d2971-10ca-4eed-bbb7-b010e7020f47,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:03:12.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:04:51.000Z,22744,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1184277, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8583,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,b052d55d-0af9-4a9d-a1ae-c32c35061302,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:05:14.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:06:45.000Z,22858,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1193039, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8584,1020015,20241025170521,2024-10-25,RAW,f998dd94-0ffd-43bd-b84f-8e4235e85e64,Sandbox,null,ORG_CATEGORY_CODE,ORG_CATEGORY_CODE,pl_edp_upieph_raw_history_data_load_parent_copy,1990-01-01T00:00:00.000Z,2024-10-24T23:59:59.000Z,2024-10-25T17:05:21.000Z,2024-10-25T17:06:13.000Z,52,289,289,null,null,null,null,13,SUCCESS,null,null,null
8586,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,43ebb710-1357-41e4-b2b2-1763b50744f6,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:07:13.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:12:02.000Z,23175,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1202525, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8596,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,2af93278-1a06-4f00-99a6-d968a178d3f8,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:13:08.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:16:07.000Z,23420,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1211057, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8597,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,93a4b10f-d4b8-4f76-a3be-9a0da2f3cd90,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:16:56.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:19:10.000Z,23603,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1219589, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8598,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,5a99a11d-5e1f-43ee-b367-00ac761e88d7,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:19:42.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:21:18.000Z,23731,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1228121, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8600,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,356857c5-737f-4719-b86f-c477e80bdeb6,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:21:51.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:24:54.000Z,23947,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1236653, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8602,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,1a8a23bd-27dd-4929-8362-da36098473c6,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:27:12.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:28:31.000Z,24164,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1245185, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
8603,3001015,20241025104547,2024-10-25,MART,1b5fd651-472a-4d2d-981a-912208edda8e,2e786a5e-91a7-4153-b285-d1ed43f092f0,pl_edp_daily_mart_load_parent,COHORTMASTERNEW,COHORTMASTERNEW,pl_edp_daily_mart_load_parent,2024-10-25T00:00:00.000Z,2024-10-25T17:29:21.000Z,2024-10-25T10:45:47.000Z,2024-10-25T17:31:01.000Z,24314,null,null,null,null,null,null,null,FAILED,"<span class='ansi-red-fg'>Exception</span>: ('Error while executing the query or creating the view: ', ""[TABLE_OR_VIEW_NOT_FOUND] The table or view `edp_datamart_preprd`.`enterprise_mart`.`ac_exclusion` cannot be found. Verify the spelling and correctness of the schema and catalog.\nIf you did not qualify the name with a schema, verify the current_schema() output, or qualify the name with the correct schema and catalog.\nTo tolerate the error on drop use DROP VIEW IF EXISTS or DROP TABLE IF EXISTS. SQLSTATE: 42P01; line 44 pos 13;\n'Project [BASE.*, cust_detl.*, 'CARD_NUMBER AS DEBITCARD_NO#1253717, 'cardnumber2, 'cardproductdesc, 'DEBT_CARD_FLAG, 'NBK_LOGIN_CNT, 'MBK_LOGIN_CNT, 'TOTAL_POS_AMT, 'TOTAL_POS_CNT, 'ECOM_TXN_CNT, 'POS_TXN_CNT, 'UPI_TRAN_AMT, 'UPI_TRAN_CNT, 'UPI_ONUS_TRAN_CNT, 'UPI_ONUS_TRAN_AMT, 'NBK_TRANS_SUCC_CNT, 'MBK_TRANS_SUCC_CNT, 'NBK_TRANS_SUCC_AMT, 'MBK_TRANS_SUCC_AMT, 'AIOS_TRANS_SUCC_CNT, 'AIOS_TRANS_SUCC_AMT, 'NEFT_IMPS_TXN_CNT, 'NEFT_IMPS_TXN_AMT, ... 7 more fi",null,null
